StudentID,CGPA,Internships,Projects,Workshops/Certifications,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,SSC_Marks,HSC_Marks,PlacementStatus
4937,7.5,1,1,0,60,3.7,No,Yes,55,74,NotPlaced
9936,7.8,1,2,0,80,4.8,Yes,Yes,86,83,Placed
1941,7.6,1,1,0,66,4.1,No,Yes,58,69,NotPlaced
3297,8.3,1,3,2,85,4.2,Yes,Yes,73,83,Placed
3535,7.4,0,1,1,76,4.3,No,Yes,55,62,NotPlaced
4526,8.2,1,2,2,89,4.3,Yes,No,79,80,Placed
3730,7.4,2,3,0,78,4.8,Yes,Yes,78,71,Placed
7016,7.8,1,1,1,76,3.8,No,Yes,55,66,NotPlaced
1613,7.7,2,3,2,86,4.4,Yes,Yes,71,74,Placed
1182,6.5,1,1,0,81,4.3,No,Yes,55,63,NotPlaced
1376,6.7,1,2,3,69,4.6,Yes,No,72,69,NotPlaced
9225,7.7,2,3,1,90,4.8,Yes,Yes,80,87,NotPlaced
3947,7.5,1,2,0,82,3.7,No,No,73,84,NotPlaced
7211,8.1,1,3,2,90,4.8,Yes,Yes,85,82,Placed
5212,7.5,1,1,2,84,4.8,Yes,No,83,81,NotPlaced
64,6.6,1,2,1,72,4.1,No,No,55,75,NotPlaced
627,7.4,1,1,2,80,4.3,Yes,Yes,55,66,NotPlaced
4422,6.5,1,2,1,74,4.6,Yes,Yes,62,72,NotPlaced
1670,6.7,1,1,1,75,4.3,No,Yes,65,67,NotPlaced
2113,8.7,0,3,1,88,4.8,Yes,No,77,82,Placed
5805,7.6,1,3,1,65,3.7,No,No,56,59,NotPlaced
9764,7.7,2,1,3,77,3.9,Yes,Yes,65,86,NotPlaced
4033,8.4,1,1,1,73,4.5,No,No,63,60,NotPlaced
6546,8.4,0,2,1,70,4.0,Yes,No,75,64,NotPlaced
7949,7.6,1,2,0,88,4.8,Yes,Yes,62,80,NotPlaced
85,7.6,0,2,0,86,4.8,Yes,Yes,57,72,Placed
9181,7.6,0,1,0,82,3.8,No,No,80,70,NotPlaced
1463,8.2,2,3,2,90,4.8,Yes,Yes,75,85,NotPlaced
2284,7.6,1,1,1,70,4.5,No,No,62,71,NotPlaced
2888,6.5,1,2,0,68,4.4,No,Yes,72,70,Placed
5835,7.9,2,3,2,80,4.4,Yes,Yes,84,81,Placed
685,7.0,1,2,0,67,4.3,No,Yes,69,69,NotPlaced
4470,8.1,2,3,2,84,4.6,Yes,Yes,83,88,Placed
419,7.5,1,1,0,67,4.2,Yes,Yes,57,70,Placed
5229,7.1,1,1,1,72,3.2,No,No,58,64,NotPlaced
4254,8.2,1,3,2,87,4.6,Yes,Yes,78,82,Placed
2710,7.9,2,3,2,90,4.8,Yes,Yes,81,87,Placed
2358,8.1,2,2,1,90,4.7,Yes,Yes,68,88,Placed
8060,6.5,0,2,0,80,4.2,No,No,57,71,NotPlaced
1367,7.6,1,2,0,79,4.1,No,Yes,55,72,NotPlaced
6278,8.0,0,3,1,83,3.7,No,Yes,59,81,NotPlaced
3917,7.6,2,2,1,73,4.7,No,No,59,62,NotPlaced
294,7.7,2,3,2,78,4.6,Yes,Yes,78,83,NotPlaced
2640,8.4,2,3,2,90,4.8,Yes,Yes,85,78,Placed
9459,7.7,0,2,0,74,4.5,Yes,Yes,60,66,NotPlaced
1507,6.5,0,1,0,75,3.7,No,Yes,63,67,NotPlaced
9038,8.8,1,3,2,89,4.5,Yes,Yes,73,85,Placed
7394,7.7,0,1,0,83,4.7,Yes,Yes,78,84,NotPlaced
1635,8.1,2,3,2,90,4.7,Yes,Yes,81,83,Placed
2458,8.1,0,2,3,72,3.2,Yes,Yes,73,83,Placed
9892,7.7,1,3,1,72,4.5,Yes,Yes,67,85,Placed
5559,7.8,0,2,1,79,4.7,No,Yes,56,72,NotPlaced
9752,7.7,1,1,0,82,4.6,Yes,No,55,84,NotPlaced
2301,8.8,0,3,0,82,4.8,Yes,Yes,63,78,Placed
4538,7.5,1,1,0,75,4.4,No,No,68,69,NotPlaced
2939,7.9,0,1,1,73,4.1,No,Yes,79,80,NotPlaced
1564,7.5,1,1,1,60,3.5,No,Yes,58,66,NotPlaced
5690,8.2,2,1,1,90,4.0,No,Yes,55,66,NotPlaced
8659,7.9,1,3,3,83,4.7,Yes,Yes,69,81,Placed
7518,6.5,1,2,0,81,4.1,Yes,Yes,56,81,NotPlaced
1980,8.3,2,3,0,88,4.8,Yes,Yes,82,72,NotPlaced
1884,7.4,1,1,0,69,4.4,No,No,57,66,NotPlaced
3804,8.5,2,2,2,89,4.8,Yes,Yes,68,83,Placed
439,8.2,1,1,0,76,4.2,No,Yes,55,62,NotPlaced
4636,7.8,2,2,2,89,4.7,Yes,Yes,82,80,Placed
4529,8.4,2,1,1,78,3.9,Yes,Yes,57,62,NotPlaced
4333,7.5,1,2,2,82,4.8,Yes,Yes,74,86,NotPlaced
3574,8.5,2,3,2,90,4.7,Yes,Yes,85,82,Placed
8742,7.7,1,1,1,64,4.5,No,No,55,65,NotPlaced
8912,6.8,1,1,1,71,4.3,No,Yes,55,62,NotPlaced
4818,6.6,1,1,1,80,3.5,No,No,70,72,NotPlaced
6436,6.5,1,1,1,73,3.4,No,No,55,65,NotPlaced
2987,7.4,1,1,0,77,4.2,No,Yes,55,70,NotPlaced
7839,7.4,1,3,2,90,4.0,Yes,Yes,71,83,Placed
705,8.4,2,3,2,90,4.7,Yes,Yes,76,84,Placed
2281,8.3,0,3,2,74,4.1,Yes,Yes,70,84,NotPlaced
8735,6.5,1,3,0,81,3.8,No,Yes,63,57,NotPlaced
4148,8.0,2,3,2,87,4.4,Yes,Yes,83,84,NotPlaced
5413,8.4,1,2,0,85,4.4,Yes,Yes,79,86,Placed
374,7.6,1,2,0,64,4.5,No,Yes,62,63,NotPlaced
6406,7.7,1,2,2,78,4.2,Yes,Yes,69,76,Placed
9224,6.5,0,2,2,81,4.6,Yes,Yes,79,69,Placed
2586,6.6,1,1,0,60,4.2,No,Yes,62,67,NotPlaced
1333,8.8,2,3,2,90,4.8,Yes,Yes,77,85,Placed
9573,7.8,0,2,0,86,4.3,No,Yes,56,73,NotPlaced
5283,8.1,1,3,0,88,4.5,Yes,Yes,78,83,Placed
9132,7.6,2,3,0,76,4.8,Yes,Yes,71,85,NotPlaced
8316,7.6,1,2,1,74,4.7,No,Yes,77,85,NotPlaced
9810,8.0,2,3,2,90,4.8,Yes,Yes,84,83,Placed
1785,7.4,1,1,0,77,4.3,No,Yes,56,69,NotPlaced
3183,8.4,0,2,3,82,4.4,Yes,Yes,77,88,Placed
495,7.4,1,1,0,89,4.4,No,Yes,58,73,NotPlaced
7364,7.5,1,1,1,66,4.1,No,Yes,56,69,NotPlaced
2861,8.4,2,3,0,90,4.8,Yes,Yes,70,88,Placed
7930,8.5,1,2,2,77,4.3,Yes,Yes,80,77,Placed
4042,7.9,2,1,0,71,4.7,No,Yes,77,86,NotPlaced
7179,7.5,1,2,1,76,4.1,Yes,Yes,55,62,NotPlaced
2898,7.6,1,1,1,75,4.1,No,No,55,70,NotPlaced
367,8.7,1,2,0,84,4.4,Yes,Yes,65,88,Placed
850,8.3,2,1,0,86,4.8,Yes,No,74,86,NotPlaced
7441,7.2,1,1,0,69,4.1,Yes,No,64,73,NotPlaced
9455,8.4,2,3,2,86,4.3,Yes,Yes,76,84,NotPlaced
4302,8.5,1,0,0,81,4.1,No,No,57,71,NotPlaced
2654,7.3,1,1,1,67,3.4,No,No,55,68,NotPlaced
3504,7.6,1,1,0,65,3.1,No,No,58,69,NotPlaced
1542,7.6,1,1,2,81,4.2,Yes,Yes,86,81,NotPlaced
4166,7.6,1,2,2,75,3.8,Yes,Yes,75,63,NotPlaced
8867,8.3,1,3,2,88,4.6,Yes,Yes,77,88,Placed
323,7.9,2,1,0,71,4.8,No,Yes,56,66,NotPlaced
2032,8.4,1,3,0,87,4.1,Yes,No,55,84,NotPlaced
814,7.9,1,1,1,86,4.3,No,Yes,55,70,NotPlaced
8940,8.3,0,3,2,82,4.8,Yes,Yes,73,79,Placed
9376,7.7,1,1,1,74,3.7,No,Yes,57,74,NotPlaced
1080,8.4,1,2,2,77,4.5,No,Yes,55,85,NotPlaced
2227,8.4,1,3,2,81,4.3,No,Yes,74,66,Placed
9137,8.0,2,3,0,90,4.4,Yes,Yes,78,85,Placed
9532,8.1,1,3,2,90,4.8,Yes,Yes,90,85,Placed
2706,8.6,2,3,2,90,4.7,Yes,Yes,85,82,Placed
6825,8.0,1,1,2,83,4.4,Yes,No,71,74,NotPlaced
7557,7.6,0,2,1,77,4.7,Yes,Yes,76,65,NotPlaced
1165,6.5,1,1,0,67,3.8,No,Yes,55,71,NotPlaced
3262,7.1,0,1,0,69,4.2,No,Yes,57,71,Placed
4688,7.6,1,1,0,60,4.2,No,Yes,73,65,NotPlaced
1451,6.9,0,3,0,81,4.2,No,Yes,83,85,Placed
3863,7.6,0,1,0,85,4.1,No,No,61,68,NotPlaced
6104,7.6,2,3,2,90,4.4,Yes,Yes,77,83,Placed
9216,7.6,0,1,0,78,4.3,Yes,Yes,76,77,Placed
7121,8.2,2,3,2,90,4.8,Yes,Yes,86,76,Placed
6399,7.7,2,2,0,71,4.3,Yes,Yes,79,81,Placed
9589,8.2,2,3,0,83,4.5,Yes,Yes,77,83,Placed
6215,8.6,1,2,2,73,4.8,Yes,No,76,82,Placed
9646,8.5,1,3,2,90,4.3,Yes,Yes,71,85,Placed
5337,8.0,1,3,0,77,4.7,Yes,Yes,60,85,Placed
4057,8.6,1,2,0,72,4.4,No,Yes,76,57,NotPlaced
9512,8.2,1,3,1,83,4.8,Yes,Yes,80,74,Placed
3000,7.6,0,3,0,90,4.7,No,Yes,73,77,NotPlaced
9025,6.8,1,1,0,73,3.1,No,Yes,72,66,NotPlaced
1232,7.7,0,3,2,90,4.8,Yes,Yes,76,84,Placed
1515,7.5,1,1,0,65,3.8,No,Yes,55,74,NotPlaced
2314,8.2,1,3,0,77,4.3,No,No,55,73,NotPlaced
1452,7.5,1,2,0,80,4.1,Yes,Yes,55,82,Placed
5268,8.2,2,3,2,90,4.8,Yes,Yes,83,87,Placed
6132,8.7,1,3,1,90,4.0,Yes,Yes,81,80,Placed
8532,7.5,0,2,0,80,3.8,Yes,Yes,77,69,NotPlaced
6465,7.4,1,1,0,70,3.1,No,No,68,64,NotPlaced
839,6.5,1,2,0,69,3.4,No,No,56,71,NotPlaced
9916,6.6,0,1,0,74,4.3,Yes,No,80,82,Placed
8262,8.5,2,3,3,90,4.7,Yes,Yes,80,80,Placed
6415,7.9,2,3,2,90,4.3,Yes,Yes,83,84,Placed
8505,8.3,2,2,2,73,3.9,Yes,Yes,86,71,NotPlaced
3568,8.1,2,3,0,86,3.5,Yes,Yes,75,83,Placed
9265,6.9,2,3,0,78,4.2,Yes,Yes,72,86,Placed
3088,6.6,0,2,2,77,4.2,No,Yes,55,66,NotPlaced
8644,6.5,1,1,0,74,4.7,Yes,Yes,82,78,NotPlaced
1715,8.1,2,3,2,86,4.5,Yes,No,81,83,NotPlaced
340,8.4,0,3,2,85,4.6,Yes,Yes,90,79,NotPlaced
9564,7.3,1,2,2,82,4.2,No,No,70,65,NotPlaced
5943,7.9,1,1,0,85,4.7,No,Yes,56,67,NotPlaced
9870,8.5,0,3,1,85,3.8,Yes,Yes,73,84,Placed
8103,8.5,2,3,1,86,4.5,Yes,Yes,75,81,Placed
8489,7.8,1,1,0,73,4.6,No,Yes,64,69,NotPlaced
589,7.5,1,3,1,90,4.8,Yes,Yes,74,85,Placed
3366,8.4,2,2,2,83,4.5,Yes,Yes,84,86,Placed
2671,6.8,1,1,0,82,4.2,No,No,59,72,NotPlaced
3590,7.5,0,1,0,75,4.1,Yes,Yes,72,65,Placed
35,6.9,0,1,0,70,3.9,No,Yes,79,68,Placed
29,7.5,1,2,1,84,4.4,No,No,66,73,NotPlaced
8554,8.1,0,3,2,90,4.8,Yes,Yes,78,86,Placed
8118,7.5,2,3,2,77,4.8,Yes,Yes,58,73,Placed
2171,8.5,1,3,2,83,4.8,Yes,Yes,76,87,Placed
8378,8.4,0,3,0,90,4.8,Yes,Yes,80,82,Placed
5621,7.7,2,3,2,90,4.8,Yes,Yes,88,85,Placed
890,7.6,1,3,1,83,4.8,No,No,82,68,Placed
6490,6.9,1,1,0,69,4.0,No,Yes,64,71,NotPlaced
3323,8.3,2,3,2,70,4.2,Yes,Yes,82,68,NotPlaced
9397,7.6,0,2,0,76,4.1,Yes,Yes,70,71,Placed
3515,7.9,1,1,1,63,4.2,No,No,60,62,NotPlaced
4421,7.8,1,1,2,82,4.2,Yes,Yes,55,86,NotPlaced
8352,8.3,0,3,2,79,3.7,Yes,Yes,68,84,Placed
5362,8.5,2,3,2,90,4.8,Yes,Yes,79,86,Placed
3734,7.2,1,2,1,79,3.2,No,No,57,72,NotPlaced
9464,7.4,1,2,0,80,4.1,No,Yes,64,86,NotPlaced
7082,8.8,0,3,0,90,4.4,Yes,Yes,78,85,NotPlaced
1655,8.1,1,3,2,81,4.8,No,Yes,79,82,NotPlaced
5033,8.2,2,3,2,90,4.8,Yes,Yes,75,85,Placed
224,7.9,2,3,2,90,4.8,Yes,No,81,78,NotPlaced
8626,8.4,0,3,0,83,4.0,Yes,No,77,66,NotPlaced
6195,8.1,2,3,2,90,4.5,Yes,Yes,80,85,Placed
1591,8.2,1,3,0,84,4.6,Yes,Yes,86,81,Placed
5983,8.8,2,3,2,90,4.7,Yes,Yes,86,81,Placed
3257,7.7,1,3,0,89,4.8,Yes,Yes,71,71,Placed
6681,7.9,0,3,2,90,4.6,Yes,Yes,79,88,Placed
4771,7.4,1,1,0,77,3.8,No,Yes,55,73,NotPlaced
2182,8.3,2,3,2,90,4.7,Yes,No,83,80,Placed
6804,6.5,1,3,1,83,4.8,Yes,Yes,78,69,NotPlaced
4914,7.5,0,3,2,78,4.2,Yes,Yes,81,86,NotPlaced
6787,7.9,1,3,3,81,4.5,Yes,Yes,60,84,Placed
4790,6.5,1,2,1,74,3.9,No,Yes,77,71,NotPlaced
1210,8.3,2,3,0,89,4.6,Yes,Yes,86,83,Placed
422,7.8,1,2,0,82,4.7,Yes,Yes,77,67,NotPlaced
8741,7.3,1,1,0,79,4.5,No,Yes,55,67,NotPlaced
1707,8.1,1,3,2,90,4.8,Yes,Yes,81,88,Placed
1159,7.9,1,3,1,84,3.9,Yes,Yes,77,85,NotPlaced
2307,6.5,1,2,2,75,4.1,Yes,Yes,66,70,Placed
274,6.8,1,1,0,73,3.7,No,Yes,55,65,NotPlaced
172,6.6,0,3,0,87,4.5,No,No,80,82,NotPlaced
3957,7.6,1,1,1,77,3.9,No,No,55,59,NotPlaced
6697,7.8,1,1,0,70,4.0,No,Yes,55,66,NotPlaced
3189,7.6,1,1,0,73,4.3,No,Yes,68,64,NotPlaced
8133,7.7,2,2,2,90,4.8,Yes,Yes,81,88,Placed
4809,6.8,1,2,2,70,4.0,Yes,Yes,62,69,NotPlaced
8084,7.9,1,1,0,75,4.3,No,No,75,75,Placed
1565,7.4,1,2,0,82,4.6,Yes,Yes,70,88,NotPlaced
1783,6.5,1,1,1,76,3.8,No,No,55,64,NotPlaced
844,7.1,1,1,1,72,4.3,No,Yes,55,65,NotPlaced
9346,7.1,0,1,1,72,4.4,No,Yes,55,73,NotPlaced
4462,8.5,2,3,2,90,4.8,Yes,Yes,90,83,Placed
905,8.2,0,3,0,71,4.7,Yes,Yes,76,88,Placed
5912,8.6,2,3,2,90,4.8,Yes,Yes,75,88,Placed
9951,8.0,1,2,2,90,4.3,Yes,Yes,73,64,Placed
9298,8.0,0,2,1,67,4.1,Yes,Yes,74,75,NotPlaced
1548,8.1,2,3,1,90,4.5,Yes,Yes,81,86,Placed
2081,6.8,0,2,1,76,4.0,No,Yes,55,65,NotPlaced
9882,7.5,1,1,0,79,3.2,No,No,57,66,NotPlaced
3986,6.6,1,3,1,80,4.4,Yes,Yes,79,85,Placed
6390,6.5,1,1,0,86,3.4,No,Yes,59,65,NotPlaced
7580,7.1,0,1,0,90,4.5,Yes,No,79,78,NotPlaced
9246,8.0,2,3,2,90,4.8,Yes,Yes,69,86,Placed
6568,7.7,2,3,0,90,4.7,Yes,No,88,78,NotPlaced
8207,8.4,2,3,0,90,4.8,Yes,Yes,80,86,Placed
3821,6.6,1,1,0,61,4.1,No,Yes,55,73,NotPlaced
2647,6.8,1,1,1,65,4.5,No,Yes,55,62,NotPlaced
4455,8.2,2,3,2,90,4.5,Yes,Yes,74,81,Placed
7160,8.1,2,1,1,78,4.4,Yes,Yes,77,67,NotPlaced
8222,6.8,1,3,0,61,4.3,No,No,59,68,NotPlaced
8597,8.0,0,3,2,76,4.8,Yes,Yes,80,84,Placed
9590,6.5,1,2,0,68,4.2,Yes,Yes,70,64,NotPlaced
6072,7.5,0,2,0,68,4.1,Yes,Yes,69,58,NotPlaced
2156,8.4,2,3,2,90,4.8,Yes,No,72,85,Placed
6713,8.3,2,1,0,89,4.6,No,No,74,77,Placed
3716,7.6,0,1,0,72,4.0,No,No,56,68,NotPlaced
4058,8.1,1,3,2,82,4.7,Yes,Yes,78,66,Placed
5953,7.7,1,3,1,89,4.8,Yes,Yes,88,83,Placed
3103,7.6,1,1,1,81,4.5,No,Yes,63,67,NotPlaced
559,8.6,1,3,2,90,4.8,Yes,Yes,90,88,Placed
4611,6.5,2,1,2,80,4.6,Yes,No,57,66,Placed
6979,7.6,0,2,0,74,4.1,No,Yes,67,73,NotPlaced
1437,7.0,1,1,0,69,3.7,No,No,61,69,NotPlaced
508,6.9,2,1,0,67,4.0,Yes,No,59,61,NotPlaced
1870,8.7,2,3,2,90,4.6,Yes,Yes,75,86,Placed
756,7.8,1,2,3,87,4.4,Yes,Yes,75,84,NotPlaced
5420,7.5,0,2,0,79,3.7,No,No,78,85,Placed
4051,6.6,1,1,0,76,4.0,No,No,57,58,NotPlaced
8090,8.2,2,3,2,90,4.4,Yes,Yes,88,87,Placed
3837,7.5,0,2,0,76,4.2,Yes,Yes,55,73,NotPlaced
2119,8.0,1,1,2,84,4.6,Yes,No,76,84,Placed
6153,7.6,1,2,2,79,4.1,No,No,62,67,NotPlaced
7809,7.4,1,1,1,79,4.4,Yes,Yes,66,65,NotPlaced
502,6.8,1,1,2,74,4.2,Yes,No,77,84,NotPlaced
6260,7.4,1,2,2,69,3.8,No,Yes,57,67,NotPlaced
9744,7.5,1,1,1,75,3.9,No,No,55,65,NotPlaced
1540,7.5,1,2,1,78,4.8,No,Yes,55,62,NotPlaced
6142,7.0,1,1,1,74,4.4,Yes,Yes,78,71,Placed
1212,8.1,1,2,1,72,4.2,No,Yes,71,85,NotPlaced
9123,8.4,2,1,0,90,4.6,Yes,Yes,72,82,NotPlaced
673,8.8,1,3,2,83,4.8,Yes,Yes,72,84,Placed
3378,7.6,0,3,0,90,4.8,Yes,Yes,85,83,Placed
8784,8.3,1,3,0,90,4.7,Yes,Yes,71,86,Placed
1465,7.6,1,1,0,75,3.9,Yes,Yes,80,75,NotPlaced
1193,7.6,1,1,1,77,4.5,No,No,82,64,NotPlaced
6985,8.2,2,2,0,90,4.2,No,Yes,71,85,Placed
1873,6.9,1,3,1,78,4.4,Yes,Yes,79,78,NotPlaced
3591,8.4,1,1,3,89,4.4,Yes,Yes,72,71,Placed
6727,7.6,1,2,1,75,4.2,No,Yes,70,81,NotPlaced
506,7.3,0,3,2,77,4.6,Yes,Yes,72,88,Placed
8119,7.2,0,2,0,69,4.1,Yes,Yes,71,83,NotPlaced
507,6.6,2,3,1,72,4.6,Yes,No,56,57,NotPlaced
9450,8.4,2,3,2,90,4.8,Yes,Yes,76,86,Placed
7132,7.3,1,3,0,81,4.8,Yes,Yes,56,66,Placed
4808,6.5,1,1,1,68,4.7,No,No,59,73,NotPlaced
7304,7.6,0,2,0,61,3.8,No,Yes,55,67,NotPlaced
1774,8.5,1,3,1,72,4.5,Yes,Yes,57,84,NotPlaced
6855,7.4,1,2,1,82,4.5,No,Yes,59,66,NotPlaced
4907,7.8,2,3,2,90,4.8,Yes,Yes,71,84,Placed
798,8.4,1,2,2,75,4.1,Yes,Yes,55,73,NotPlaced
8786,8.4,0,3,2,75,4.8,Yes,Yes,55,63,NotPlaced
7071,8.0,1,3,2,78,4.2,Yes,No,78,85,NotPlaced
2830,8.4,2,2,2,77,4.8,Yes,Yes,71,84,Placed
9320,8.6,0,3,2,83,4.8,Yes,Yes,73,87,Placed
8738,7.3,1,1,0,71,4.4,No,No,55,74,Placed
313,8.2,2,3,2,90,4.6,Yes,Yes,77,88,Placed
747,7.9,1,1,1,65,4.3,No,No,57,80,NotPlaced
3570,8.3,2,3,2,90,4.8,Yes,Yes,81,86,Placed
791,8.3,1,3,3,86,4.8,Yes,Yes,81,86,Placed
2477,7.6,1,1,2,67,3.8,No,Yes,57,70,Placed
9326,7.4,0,2,0,80,4.2,No,Yes,67,73,NotPlaced
2571,7.1,1,1,0,74,4.7,Yes,No,78,70,NotPlaced
5287,6.5,1,1,0,71,3.6,No,No,55,65,NotPlaced
5216,7.5,1,2,1,76,3.8,No,No,55,63,NotPlaced
2164,6.5,1,1,0,68,3.8,No,No,59,65,NotPlaced
6578,7.6,0,1,0,78,4.8,No,No,78,63,NotPlaced
8450,8.4,2,3,3,89,4.6,Yes,Yes,77,85,Placed
381,6.5,1,2,1,65,4.0,Yes,Yes,66,69,NotPlaced
8509,7.3,1,1,0,80,3.6,Yes,Yes,78,80,Placed
1293,8.0,0,3,2,90,4.8,Yes,Yes,81,83,Placed
1913,7.8,0,3,0,84,3.8,Yes,Yes,59,71,NotPlaced
600,7.6,1,2,1,85,4.6,No,No,90,79,NotPlaced
3893,7.4,1,1,2,86,4.6,Yes,No,88,86,NotPlaced
4142,7.0,0,1,2,86,4.7,No,Yes,68,82,Placed
1653,7.6,2,3,2,90,4.8,Yes,No,76,85,Placed
5225,8.9,2,3,2,86,4.8,Yes,Yes,79,87,Placed
1894,8.2,1,1,1,71,3.5,No,No,56,65,NotPlaced
1945,6.5,0,1,1,81,4.0,No,Yes,55,67,NotPlaced
3396,8.5,2,3,2,88,4.6,Yes,No,68,87,Placed
5480,6.8,1,1,1,80,4.3,Yes,Yes,55,66,Placed
9770,7.7,0,2,1,66,4.3,Yes,Yes,68,67,NotPlaced
376,7.2,1,1,0,85,3.5,No,Yes,84,70,NotPlaced
1967,6.6,1,1,1,72,4.0,No,No,58,63,NotPlaced
3958,7.7,1,3,0,82,3.8,Yes,Yes,63,67,NotPlaced
7136,7.4,1,1,1,79,4.3,Yes,Yes,61,68,NotPlaced
7479,7.7,0,2,0,72,4.5,No,Yes,63,87,NotPlaced
4506,7.0,1,3,0,90,4.2,No,Yes,72,84,Placed
9581,8.0,2,3,2,86,4.8,Yes,No,80,68,NotPlaced
5289,7.8,1,1,0,61,4.1,No,No,57,67,NotPlaced
1472,8.2,1,2,1,83,4.7,No,Yes,71,72,Placed
3347,6.5,1,2,0,72,4.1,No,No,55,70,NotPlaced
6254,7.5,1,2,0,81,3.6,Yes,Yes,71,87,Placed
2854,7.3,1,1,0,66,3.8,No,No,60,73,NotPlaced
8989,8.5,1,1,1,77,4.5,Yes,Yes,57,66,NotPlaced
9776,6.6,1,1,1,85,3.4,No,No,55,66,Placed
6460,7.4,1,1,1,71,4.3,Yes,Yes,63,69,NotPlaced
4063,6.6,1,3,1,74,4.5,Yes,Yes,76,71,NotPlaced
5864,6.6,0,2,0,83,4.8,Yes,Yes,82,88,Placed
4307,8.3,2,3,3,83,4.6,Yes,No,78,85,Placed
4878,7.7,1,1,0,86,4.1,No,Yes,55,70,NotPlaced
7250,6.5,1,1,1,62,3.5,No,No,55,73,NotPlaced
5274,6.5,1,1,0,76,4.5,Yes,Yes,55,65,Placed
3991,7.9,2,1,2,90,4.5,Yes,No,74,79,NotPlaced
1050,8.5,1,3,2,88,4.2,Yes,Yes,87,88,Placed
6176,6.5,1,1,2,85,4.5,Yes,Yes,73,67,Placed
6927,6.6,1,3,2,86,4.4,Yes,Yes,57,88,Placed
7865,6.5,1,1,1,69,4.3,No,No,55,69,NotPlaced
2036,6.5,0,1,1,73,3.5,No,No,85,64,NotPlaced
4040,7.6,1,3,3,75,4.8,Yes,Yes,78,84,Placed
6876,7.4,0,2,0,65,4.4,No,Yes,58,68,NotPlaced
9355,8.8,2,2,2,90,4.7,Yes,No,71,79,Placed
1973,8.2,1,1,0,75,4.1,Yes,No,65,70,NotPlaced
5073,7.4,1,1,1,82,4.1,No,No,60,65,NotPlaced
2100,8.1,1,3,3,89,4.8,Yes,Yes,66,86,Placed
1500,7.6,0,3,0,77,4.8,Yes,Yes,73,74,Placed
9613,7.6,0,1,0,78,3.2,No,Yes,55,70,NotPlaced
653,6.8,0,3,2,89,4.8,Yes,Yes,78,69,Placed
171,8.3,1,2,1,69,3.8,No,Yes,76,71,NotPlaced
4086,7.4,1,1,1,74,3.6,No,Yes,55,70,NotPlaced
243,7.3,1,2,0,71,4.4,No,Yes,58,67,NotPlaced
5711,8.2,0,1,2,81,4.2,Yes,Yes,69,67,NotPlaced
6973,8.0,2,2,2,90,4.8,Yes,Yes,84,87,Placed
2757,8.4,2,3,2,90,4.8,Yes,Yes,81,81,Placed
6885,7.4,1,1,0,75,4.3,No,No,55,68,NotPlaced
5447,8.1,1,3,0,78,4.0,Yes,Yes,66,82,NotPlaced
2077,8.4,0,3,2,90,4.7,Yes,Yes,82,87,Placed
4104,7.9,1,3,2,90,4.6,Yes,Yes,74,84,NotPlaced
9560,8.4,2,3,2,90,4.8,Yes,Yes,70,85,Placed
7572,8.4,1,3,2,70,3.8,Yes,No,75,86,NotPlaced
9467,6.8,0,1,1,75,4.3,No,No,73,62,NotPlaced
4895,8.2,1,3,0,90,4.7,Yes,Yes,80,80,Placed
6693,7.4,1,2,2,78,4.4,Yes,Yes,82,68,NotPlaced
8055,7.9,1,2,2,63,3.8,Yes,Yes,55,62,NotPlaced
5390,8.3,1,3,1,67,3.7,Yes,Yes,66,68,NotPlaced
9374,6.5,1,1,1,71,4.3,No,Yes,55,73,NotPlaced
8022,7.5,1,1,1,74,3.9,No,Yes,60,62,NotPlaced
8605,8.2,1,1,0,69,4.5,No,Yes,55,70,NotPlaced
4481,7.5,1,3,0,80,4.3,Yes,Yes,73,73,NotPlaced
8327,7.6,1,2,2,76,4.5,Yes,Yes,82,63,Placed
4079,7.4,1,2,0,71,3.9,No,Yes,63,70,NotPlaced
641,6.5,1,1,1,81,4.6,No,No,56,73,NotPlaced
1271,8.2,0,1,2,86,4.4,Yes,No,79,72,Placed
2779,8.2,1,2,2,71,4.4,Yes,Yes,73,87,Placed
9498,7.4,1,1,0,76,4.7,Yes,Yes,61,82,Placed
3862,8.9,1,3,2,90,4.8,Yes,Yes,68,85,Placed
3481,6.7,1,1,0,89,4.6,No,No,55,68,NotPlaced
1535,8.1,1,1,0,69,3.8,No,No,56,62,NotPlaced
326,8.6,2,3,2,90,4.8,Yes,Yes,75,84,Placed
2339,8.5,0,3,3,84,4.6,No,Yes,86,70,NotPlaced
3981,8.2,2,3,2,90,4.8,Yes,Yes,85,80,Placed
6878,7.9,0,1,0,64,3.6,No,No,55,62,NotPlaced
4055,7.6,0,1,0,72,4.5,No,No,60,66,NotPlaced
2238,6.8,0,2,1,89,3.9,No,Yes,63,61,Placed
7107,8.4,1,3,2,90,4.8,Yes,Yes,72,87,Placed
9669,7.7,1,1,1,78,3.2,No,No,58,64,NotPlaced
4746,8.8,1,3,2,89,4.4,Yes,Yes,77,76,Placed
865,8.4,1,3,0,77,4.7,Yes,Yes,79,84,Placed
6204,8.6,0,3,0,82,4.6,Yes,Yes,75,88,Placed
5509,7.4,0,1,0,72,3.7,Yes,No,68,74,NotPlaced
